Set,t,w_exp,w_GA,x_exp,x_GA,y_exp,y_GA,z_exp,z_GA
E1,0,0.054107580608959,0.0429500004047768,3.02952683177561,3.02952683177561,16.7141426522767,16.7141426522767,0.153811866158315,0.153811866158315
E1,3,0.161985305688781,0.108645985237544,2.62531068806063,2.66997129882381,15.779732694665,15.5637047854605,0.775134590442983,0.877304552381896
E1,6,0.430032690523745,0.262791368350352,1.89824738201509,1.95369502850091,13.6603219709296,13.0717614138732,2.43902062005675,2.43892645115348
E1,9,0.882162933979746,0.582875084785796,0.966318095808145,0.949109946995316,9.2097201138825,8.7474869359531,5.24913203710695,5.08533203757174
E1,12,1.34191199653574,1.13940635629051,0.291951248384795,0.212826851187463,3.67523078957282,3.81240110699652,8.19393690231453,7.98359507910961
E1,15,1.76948489561957,1.95069689873715,0.0386675203809478,0.0140966890390421,0.640154282620752,0.844773934728435,9.70304634146717,9.64881415725439
E1,18,2.64845411879535,2.95918626790801,0,0.000181765789629789,0,0.0755188419796219,9.85664582399829,10.0616082250057
E1,21,4.066870596569,3.99178333807293,0,3.68639468515808e-07,0,0.00241960760784076,9.85998499404677,10.0913078454808
E1,24,5.09095311436724,4.83968333437738,0,1.36755077112882e-10,0,3.02093693100024e-05,10.0844104492263,10.0824703741857
E1,27,5.46693872498118,5.40881547568159,0,1.43378344394262e-14,0,1.87086667079723e-07,10.1589959842292,10.0723585705456
E1,30,5.55485877071637,5.73144604757673,0,6.87003670834949e-19,0,7.50325045277419e-10,10.1182506111234,10.0622406985392
