strain,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,R2_w,R2_x,R2_y,R2_z,RSS_global,RSS_w,RSS_x,RSS_y,RSS_z,AIC
E8,p6,0.174722498607795,0.125724051234754,0.254741125033344,-0.080018626425549,0.429463623641138,0.172916842309978,0.974665319025741,0.82884583313344,0.981609721092844,0.965627228429516,0.965107232734418,401.428262894283,0.205356663781857,0.636036504516467,309.185767720493,91.4011020054915,114.38803638469
E8,p8,0.0914337763903583,0.0661055580297302,0.133942583444173,-0.0425088070538145,0.225376359834531,0.174909556834451,0.974665319025741,0.82884583313344,0.981609721092844,0.965627228429516,0.965107232734418,401.428262894283,0.205356663781857,0.636036504516467,309.185767720493,91.4011020054915,114.38803638469
E8,p9,1e-06,0.0115338942528471,0.0233698896044935,-0.0233688896044935,0.0233708896044935,0.999931288404929,0.974665319025741,0.82884583313344,0.981609721092844,0.965627228429516,0.965107232734418,401.428262894283,0.205356663781857,0.636036504516467,309.185767720493,91.4011020054915,114.38803638469
E9,p1,0.00553319001119691,0.00140097510185975,0.00283864519227966,0.00269454481891724,0.00837183520347657,0.000338177760622885,0.977140461272389,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,111.339997436384
E9,p2,0.1,0.139435566961191,0.282523294854955,-0.182523294854955,0.382523294854955,0.477768195582767,0.977140461272389,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,111.339997436384
E9,p3,0.00196803684327339,0.00370526030403526,0.00750757050159719,-0.0055395336583238,0.00947560734487058,0.598491409974663,0.977140461272389,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,111.339997436384
E9,p4,0.623405905872535,0.702035064353136,1.42245815617448,-0.799052250301945,2.04586406204702,0.380278173016003,0.977140461272389,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,111.339997436384
E9,p6,0.101883862919251,0.0849316439582419,0.172087856860862,-0.0702039939416103,0.273971719780113,0.237920909889742,0.977140461272389,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,111.339997436384
E9,p8,0.0518910865561283,0.0437252666224312,0.0885958056743083,-0.0367047191181801,0.140486892230437,0.242889273528433,0.977140461272389,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,111.339997436384
E9,p9,1e-06,0.0151337121820949,0.0306638135610126,-0.0306628135610126,0.0306648135610126,0.999947632658638,0.977140461272389,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,111.339997436384
E10,p1,0.00551262602913268,0.00130075258375245,0.00263557508146486,0.00287705094766782,0.00814820111059753,0.000143849455206164,0.981163516987469,0.970934350343121,0.997504898507851,0.970732295339691,0.984844312072708,388.394741169015,0.0742433654395304,0.176951273464235,344.232864511362,43.9106820187493,112.935743868927
E10,p2,0.1,0.115233437253826,0.233485122052641,-0.133485122052641,0.333485122052641,0.391095606694582,0.981163516987469,0.970934350343121,0.997504898507851,0.970732295339691,0.984844312072708,388.394741169015,0.0742433654395304,0.176951273464235,344.232864511362,43.9106820187493,112.935743868927
E10,p3,0.00207224901733668,0.00260508687662252,0.0052784073949486,-0.00320615837761192,0.00735065641228528,0.431418230503707,0.981163516987469,0.970934350343121,0.997504898507851,0.970732295339691,0.984844312072708,388.394741169015,0.0742433654395304,0.176951273464235,344.232864511362,43.9106820187493,112.935743868927
E10,p4,0.182342999350397,0.211567727360371,0.428676934597781,-0.246333935247384,0.611019933948179,0.394312925221855,0.981163516987469,0.970934350343121,0.997504898507851,0.970732295339691,0.984844312072708,388.394741169015,0.0742433654395304,0.176951273464235,344.232864511362,43.9106820187493,112.935743868927
E10,p6,0.112285414792823,0.0867328076377913,0.175737361133046,-0.0634519463402234,0.288022775925869,0.203475147082861,0.981163516987469,0.970934350343121,0.997504898507851,0.970732295339691,0.984844312072708,388.394741169015,0.0742433654395304,0.176951273464235,344.232864511362,43.9106820187493,112.935743868927
E10,p8,0.0550014449926323,0.0428339416421974,0.0867898097172492,-0.0317883647246169,0.141791254709881,0.207102900440175,0.981163516987469,0.970934350343121,0.997504898507851,0.970732295339691,0.984844312072708,388.394741169015,0.0742433654395304,0.176951273464235,344.232864511362,43.9106820187493,112.935743868927
E10,p9,1e-06,0.0101155712946629,0.0204960943164797,-0.0204950943164797,0.0204970943164797,0.999921654225144,0.981163516987469,0.970934350343121,0.997504898507851,0.970732295339691,0.984844312072708,388.394741169015,0.0742433654395304,0.176951273464235,344.232864511362,43.9106820187493,112.935743868927
