param,estimate,SE,MOE_95,CI_low,CI_high,p_value
p1,0.00410572299733758,0.0016726300839655084,0.0033890704695666595,0.0007166525277709202,0.007494793466904239,0.01892704741804594
p2,0.09973078221082687,0.2748388371465682,0.5568763803740613,-0.4571455981632344,0.6566071625848882,0.7187667728436878
p3,0.00015045171312522143,0.003486039809899624,0.007063387588638047,-0.006912935875512826,0.0072138393017632686,0.9658073827835911
p4,0.3063720762729645,0.3568189896950918,0.7229839475858564,-0.4166118713128919,1.0293560238588209,0.3960784304245414
p6,0.15275916457176208,0.09825221365472002,0.19907789478311944,-0.04631873021135735,0.3518370593548815,0.128514984850112
p8,0.07378822565078735,0.048295302883677886,0.09785557870261614,-0.02406735305182879,0.17164380435340348,0.13505312388015883
p9,0.00019567522394936532,0.012126936682246757,0.02457150770519961,-0.024375832481250245,0.024767182929148975,0.9872129203157332
w0 (estimated),0.04502398520708084,,,,,
x0 (fixed),5.180769443511963,,,,,
y0 (fixed),68.1485595703125,,,,,
z0 (fixed),0.019215669482946396,,,,,
W0 (fixed),0.0,,,,,
