Set,t,w_exp,w_GA,x_exp,x_GA,y_exp,y_GA,z_exp,z_GA,I_GA
E9,0,0.00251358228094249,0.0112444151544964,7.1936263074291,7.1936263074291,68.0797170009536,68.0797170009536,0,0,0
E9,3,0.0248997331585795,0.0386222108262186,6.44319192124741,6.90066979827359,66.5250804594408,67.5350694429613,0.160003103579715,0.262466145180908,0.0666892098152586
E9,6,0.131921283266535,0.126964195520586,5.06098911731631,6.00119417016363,63.7566053118185,65.9294264727264,0.89853234315539,1.12457828377542,0.29071264948176
E9,9,0.424144446810753,0.368119528339541,3.52222885071617,3.90198026706367,61.3488748948783,61.3745118611265,2.64297197561534,3.61467265298514,0.981229060559401
E9,12,0.902125920441893,0.812165824535537,2.06735855325286,1.32449366926347,56.385964331626,51.3763092577127,5.82928030772348,8.97552548815169,2.71437619383281
E9,15,1.34633374939235,1.23530555280513,0.778045688025245,0.189325231804568,45.2678380420163,37.3380169374818,11.8238331950189,16.3537968768944,5.83486474971395
E9,18,1.43929024868122,1.38802735127321,0.132398921487816,0.015569187348682,28.2192919678845,24.7912593637467,20.3976214979582,22.9470210876889,9.84220443641375
E9,21,1.18055908467798,1.31836762336878,0,0.00121078876357336,10.7306524446247,16.311044616424,28.3104647778097,27.4670970131862,13.939134462317
E9,24,0.982725786829104,1.1573784953519,0,0.00011877595370234,1.82468805297392,11.1467630558954,32.5629836766117,30.2820985412,17.663528535266
E9,27,0.94092389744221,0.97920263341171,0,1.61152069983924e-05,0,8.03221182940382,33.7345842922302,32.0286066704427,20.8676818188572
E9,30,0.954456384364686,0.813106358867099,0,3.02436189485224e-06,0,6.10306283709836,33.682404288687,33.1459104168066,23.5514381492056
