param,estimate,SE,MOE_95,CI_low,CI_high,p_value
p1,0.01768903061747551,0.002390209214978428,0.004843023896452015,0.012846006721023494,0.022532054513927525,8.348109698896429e-09
p2,0.0995737835764885,0.10327720020924845,0.20925948466672756,-0.10968570109023906,0.30883326824321605,0.3412347490482094
p3,0.007373610977083445,0.0050217026175699234,0.010174935995293729,-0.0028013250182102843,0.017548546972377174,0.15046035498792662
p4,0.18128995597362518,0.08345958330229306,0.1691051786546563,0.012184777318968887,0.3503951346282815,0.03632242274922957
p6,0.1431410163640976,0.04378631842754034,0.08871950838167483,0.05442150798242276,0.23186052474577243,0.0023357361748770848
p8,0.07033237814903259,0.022297538450171763,0.04517910435183979,0.0251532737971928,0.11551148250087238,0.0031895458690735594
p9,0.005031424108892679,0.006612616758385882,0.013398434236741454,-0.008367010127848774,0.018429858345634133,0.451549420238208
w0 (estimated),0.032621148973703384,,,,,
x0 (fixed),3.6852974891662598,,,,,
y0 (fixed),23.26363182067871,,,,,
z0 (fixed),0.1326395869255066,,,,,
W0 (fixed),0.0,,,,,
