param,estimate,SE,MOE_95,CI_low,CI_high,p_value
p1,0.004809837322682142,0.0022866061587108804,0.0046331041646959295,0.00017673315798621275,0.009442941487378072,0.042281889399283054
p2,0.09995414316654205,0.20869625092269914,0.4228587706820048,-0.3229046275154627,0.5228129138485469,0.6347958459089833
p3,0.0015095655107870698,0.0046006872670836495,0.009321877865318882,-0.007812312354531812,0.010831443376105952,0.7446725623203352
p4,0.3593235909938812,0.5210059321053871,1.0556582928253913,-0.69633470183151,1.4149818838192725,0.49470310720951305
p6,0.09039221704006195,0.09168886665181988,0.1857792905535985,-0.09538707351353654,0.27617150759366044,0.33060600146969543
p8,0.045426588505506516,0.04676549668998887,0.0947558969230682,-0.04932930841756168,0.1401824854285747,0.33767185983037373
p9,1.9088540284428746e-05,0.018963268248352164,0.03842323119921037,-0.038404142658925944,0.0384423197394948,0.9992022525011064
w0 (estimated),0.039085470139980316,,,,,
x0 (fixed),7.242109298706055,,,,,
y0 (fixed),68.10994720458984,,,,,
z0 (fixed),0.01321801170706749,,,,,
W0 (fixed),0.0,,,,,
