param,estimate,SE,MOE_95,CI_low,CI_high,p_value
p1,0.008615899831056595,0.0016922428203305835,0.0034288096481689513,0.0051870901828876435,0.012044709479225545,1.0631411798926527e-05
p2,0.09996666759252548,0.1082439121422218,0.2193229989513549,-0.11935633135882942,0.31928966654388036,0.3617141185338443
p3,0.0016934885643422604,0.0024575449053802685,0.004979458964837085,-0.003285970400494825,0.0066729475291793456,0.495060698143018
p4,0.2255348414182663,0.11485608467061079,0.23272053309262478,-0.00718569167435848,0.45825537451089104,0.057121015273368776
p6,0.13485856354236603,0.047537315624883725,0.09631975063177531,0.03853881291059072,0.23117831417414134,0.00734798128534795
p8,0.06882481276988983,0.024913406343370168,0.05047935616131823,0.0183454566085716,0.11930416893120807,0.008879728226075256
p9,2.257421874674037e-05,0.005958667501872313,0.01207340718199017,-0.01205083296324343,0.012095981400736911,0.9969976003121725
w0 (estimated),0.054874736815690994,,,,,
x0 (fixed),6.101893901824951,,,,,
y0 (fixed),40.325279235839844,,,,,
z0 (fixed),0.1568724364042282,,,,,
W0 (fixed),0.0,,,,,
