param,estimate,SE,MOE_95,CI_low,CI_high,p_value
p1,0.009463154710829258,0.001736816732928937,0.0035191249739234534,0.005944029736905805,0.012982279684752712,3.5048866339595628e-06
p2,0.09987574815750122,0.1251521854771356,0.2535824149453933,-0.15370666678789208,0.3534581631028945,0.42994292972110915
p3,0.0025341950822621584,0.0027528783123221172,0.005577861288063368,-0.00304366620580121,0.008112056370325527,0.36324254438384285
p4,0.25291845202445984,0.13336850755627586,0.27023026481596696,-0.01731181279150712,0.5231487168404267,0.06573756381681574
p6,0.17072579264640808,0.06486048784554499,0.1314198316210344,0.039305961025373676,0.3021456242674425,0.01230174390264082
p8,0.08639459311962128,0.033249295651208745,0.0673694722495057,0.019025120870115583,0.15376406536912696,0.013369573829132921
p9,3.1526524253422394e-05,0.005255382603730602,0.010648416622013242,-0.01061689009775982,0.010679943146266664,0.9952458259732755
w0 (estimated),0.037303708493709564,,,,,
x0 (fixed),6.052127361297607,,,,,
y0 (fixed),41.27791976928711,,,,,
z0 (fixed),0.1707180142402649,,,,,
W0 (fixed),0.0,,,,,
