sheet,elapsed_sec,R2,R2_adj,RSS,AIC,cond_JTJ,used_pinv,w0_est,x0_fixed,y0_fixed,z0_fixed,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
E1,218.6477919999743,0.9754693087024976,0.9706994520613166,24.32975965463355,-8.9584205410833,93741.78734288283,False,0.04149961471557617,3.0825417041778564,16.7020320892334,0.11563242971897125,0.027021795511245728,0.00020513204799499363,0.0063647497445344925,0.3689471483230591,8.242332114605233e-07,0.23450487852096558,0.0004125876002945006,0.11457809060811996,0.006976253818720579,1.0
E2,262.2961302000331,0.9859689627664223,0.98324070552656,29.04357524231028,-1.1661517228288143,118481.09045423643,False,0.05829290673136711,3.88151216506958,24.68014144897461,0.508366584777832,0.015148703940212727,0.06236199662089348,0.007687658071517944,0.20471793413162231,8.242332114605233e-07,0.13858050107955933,0.0004125876002945006,0.0622568354010582,0.0001415427977917716,1.0
E3,302.6256511999527,0.9836603369473279,0.9804831802426417,31.60759788672006,2.5562585890920286,76070.42414272699,False,0.037785064429044724,3.6852974891662598,23.26363182067871,0.1326395869255066,0.017094388604164124,0.09975343197584152,0.007319284602999687,0.17324437201023102,8.242332114605233e-07,0.13586324453353882,0.0004125876002945006,0.06466543674468994,0.002222849987447262,1.0
E4,310.7537062999909,0.9898525140342864,0.9878793917631754,63.479315092770634,33.23818789419893,616467.3842343317,False,0.037303708493709564,6.052127361297607,41.27791976928711,0.1707180142402649,0.009463154710829258,0.09987574815750122,0.0025341950822621584,0.25291845202445984,8.242332114605233e-07,0.17072579264640808,0.0004125876002945006,0.08639459311962128,3.1526524253422394e-05,1.0
E5,311.98784650000744,0.9873039421274397,0.9848352642077751,87.77436388913604,47.496624117223554,496806.8544758028,False,0.03975002095103264,4.547883987426758,42.4019660949707,0.042393412441015244,0.0079745352268219,0.046591926366090775,0.0029984735883772373,0.15066777169704437,8.242332114605233e-07,0.12717942893505096,0.0004125876002945006,0.06092461571097374,2.2613083274336532e-05,1.0
E6,304.03192080004374,0.9805752182288402,0.9767981773288924,133.17431037062195,65.83975769318788,850997.6612999538,False,0.053867027163505554,5.6045308113098145,41.20490264892578,0.06092072278261185,0.007978481240570545,0.03502889722585678,0.0029466943815350533,0.28035417199134827,8.242332114605233e-07,0.1283232718706131,0.0004125876002945006,0.06531668454408646,2.276622581121046e-05,1.0
E7,318.1591879000189,0.988766815210946,0.9865825848352966,68.45845229588745,36.56075633738352,434722.54760814155,False,0.054874736815690994,6.101893901824951,40.325279235839844,0.1568724364042282,0.008615899831056595,0.09996666759252548,0.0016934885643422604,0.2255348414182663,8.242332114605233e-07,0.13485856354236603,0.0004125876002945006,0.06882481276988983,2.257421874674037e-05,1.0
E8,339.8175787999644,0.9783822388689085,0.9741787853156407,407.78555282271066,115.07939015623322,9187312.212479131,False,0.04896049201488495,5.180769443511963,68.1485595703125,0.019215669482946396,0.003986088093370199,0.09997008740901947,0.00017192435916513205,0.31673765182495117,8.242332114605233e-07,0.15559978783130646,0.0004125876002945006,0.07593128085136414,1.748770046106074e-05,1.0
E9,356.05357330001425,0.9612307631671546,0.9536923004496569,756.4343264696075,142.2658587722679,7117687.476595257,False,0.039085470139980316,7.242109298706055,68.10994720458984,0.01321801170706749,0.004809837322682142,0.09995414316654205,0.0015095655107870698,0.3593235909938812,8.242332114605233e-07,0.09039221704006195,0.0004125876002945006,0.045426588505506516,1.9088540284428746e-05,1.0
E10,346.32795589999296,0.977604411035908,0.973249713181779,550.8801563411276,128.31352768798578,2601291.7904823376,False,0.024035390466451645,6.0969038009643555,78.09254455566406,0.8276510834693909,0.004739860072731972,0.09993328899145126,0.001690890989266336,0.15547166764736176,8.242332114605233e-07,0.0934884324669838,0.0004125876002945006,0.047053053975105286,2.1210687918937765e-05,1.0
