param,estimate,SE,MOE_95,CI_low,CI_high,p_value
p1,0.00458228774368763,0.0024358836114463855,0.004935569014328793,-0.00035328127064116355,0.009517856758016422,0.06783700451123773
p2,0.09995725750923157,0.24281804509717725,0.4919960928633629,-0.3920388353541313,0.5919533503725944,0.6829673410938151
p3,0.001587103819474578,0.005022261391200532,0.010176068178212608,-0.00858896435873803,0.011763171997687186,0.7537678879952118
p4,0.3823107182979584,0.5605674712840619,1.135817585335053,-0.7535068670370946,1.5181283036330113,0.4994821608571547
p6,0.0933418720960617,0.09786669395464413,0.19829675767247643,-0.10495488557641472,0.29163862976853816,0.3463922630363363
p8,0.04743528738617897,0.050372591911481086,0.10206456607428405,-0.054629278688105076,0.14949985346046302,0.3524603005999172
p9,1.7142896467703395e-05,0.0194782502435519,0.03946668383647977,-0.039449540940012066,0.03948382673294747,0.9993025064435526
w0 (estimated),0.04365687072277069,,,,,
x0 (fixed),7.242109298706055,,,,,
y0 (fixed),68.10994720458984,,,,,
z0 (fixed),0.01321801170706749,,,,,
W0 (fixed),0.0,,,,,
