param,estimate,SE,MOE_95,CI_low,CI_high,p_value
p1,0.009710175916552544,0.0015594980648070617,0.00315984322502055,0.006550332691531994,0.012870019141573093,3.100802762678246e-07
p2,0.09988416731357574,0.11664585454261203,0.2363469513178303,-0.13646278400425454,0.33623111863140603,0.3973422812945059
p3,0.002594088902696967,0.0025723795636675563,0.005212136083953311,-0.0026180471812563442,0.0078062249866502785,0.31979327305978217
p4,0.2744273245334625,0.13570451279363177,0.27496346102149405,-0.0005361364880315245,0.5493907855549566,0.05042563468102992
p6,0.17888449132442474,0.06398622825676967,0.12964841343152692,0.04923607789289783,0.30853290475595163,0.008164037434996625
p8,0.09131306409835815,0.03304267646953531,0.06695082202088175,0.024362242077476406,0.15826388611923992,0.008858911937682314
p9,5.049550236435607e-05,0.0048126541977678355,0.009751363662682592,-0.009700868160318236,0.009801859165046948,0.9916849310992244
w0 (estimated),0.03054957464337349,,,,,
x0 (fixed),6.052127361297607,,,,,
y0 (fixed),41.27791976928711,,,,,
z0 (fixed),0.1707180142402649,,,,,
W0 (fixed),0.0,,,,,
