Experiment,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,RSS_global,AIC,cond_JTJ,used_pinv
E5,p9,0.0732539887830914,0.00608566515394464,0.012319785021168,0.0609342037619234,0.0855737738042594,1.55281509107999e-14,0.998839830504473,4.63512719467227,-84.752873424402,22682.3823487391,0
E6,p1,0.28240323793562,0.066469988146849,0.134561456079779,0.147841781855841,0.416964694015399,0.000134150769137543,0.995567350075463,18.0306392165483,-24.9828840828569,34417.5487434499,0
E6,p2,0.0304255384923106,0.00730322395924679,0.0147846039608413,0.0156409345314693,0.0452101424531519,0.00017200962347415,0.995567350075463,18.0306392165483,-24.9828840828569,34417.5487434499,0
E6,p3,0.01,0.0903911063540785,0.182987228172743,-0.172987228172743,0.192987228172743,0.912491723506923,0.995567350075463,18.0306392165483,-24.9828840828569,34417.5487434499,0
E6,p5,0.44195347173299,0.119013351155586,0.240929933506974,0.201023538226016,0.682883405239964,0.000654090031170282,0.995567350075463,18.0306392165483,-24.9828840828569,34417.5487434499,0
E6,p7,0.122586561548147,0.018805092204856,0.038068918911337,0.08451764263681,0.160655480459484,1.10911141391183e-07,0.995567350075463,18.0306392165483,-24.9828840828569,34417.5487434499,0
E6,p9,0.0707284672897366,0.0107075376753045,0.0216762767797539,0.0490521905099827,0.0924047440694905,8.44702856508728e-08,0.995567350075463,18.0306392165483,-24.9828840828569,34417.5487434499,0
E7,p1,0.341597598652226,0.0453058396951061,0.091716877469904,0.249880721182322,0.43331447612213,4.63062637350928e-09,0.999196233073222,2.85319453198137,-106.102746403511,176016.22020611,0
E7,p2,0.0400136584537594,0.00370792692180174,0.00750630562070751,0.0325073528330519,0.0475199640744669,3.94225013527333e-13,0.999196233073222,2.85319453198137,-106.102746403511,176016.22020611,0
E7,p3,0.01,0.0535625854133623,0.108431785314847,-0.098431785314847,0.118431785314847,0.852891020492827,0.999196233073222,2.85319453198137,-106.102746403511,176016.22020611,0
E7,p5,0.14455394674852,0.0145838338768969,0.0295234281878518,0.115030518560668,0.174077374936372,4.36317659827711e-12,0.999196233073222,2.85319453198137,-106.102746403511,176016.22020611,0
E7,p7,0.0710927295400709,0.00330586951638728,0.0066923829556289,0.064400346584442,0.0777851124956998,7.13242449177612e-23,0.999196233073222,2.85319453198137,-106.102746403511,176016.22020611,0
E7,p9,0.0393865775988617,0.00182133470744785,0.00368709935228775,0.035699478246574,0.0430736769511494,5.86254217694146e-23,0.999196233073222,2.85319453198137,-106.102746403511,176016.22020611,0
E8,p1,0.248650997926802,0.0803243404891512,0.162608126106316,0.0860428718204864,0.411259124033118,0.00367876969984331,0.995234633355856,48.111519145372,18.2008781731922,70772.314045609,0
E8,p2,0.0250222853445917,0.00889076058134138,0.0179984038336061,0.00702388151098563,0.0430206891781978,0.00769903015084822,0.995234633355856,48.111519145372,18.2008781731922,70772.314045609,0
E8,p3,0.01,0.0994151510377018,0.20125545156515,-0.19125545156515,0.21125545156515,0.920406142069307,0.995234633355856,48.111519145372,18.2008781731922,70772.314045609,0
E8,p5,0.276855348472671,0.118950442636646,0.240802581868372,0.0360527666042986,0.517657930341043,0.0253652219599247,0.995234633355856,48.111519145372,18.2008781731922,70772.314045609,0
E8,p7,0.0766529439763605,0.0118467159988566,0.0239824227296079,0.0526705212467526,0.100635366705968,1.2914459107072e-07,0.995234633355856,48.111519145372,18.2008781731922,70772.314045609,0
E8,p9,0.041000997310232,0.00624684990177259,0.0126460864839825,0.0283549108262495,0.0536470837942145,9.63847094393986e-08,0.995234633355856,48.111519145372,18.2008781731922,70772.314045609,0
E9,p1,0.311223706006901,0.163724939174123,0.331443811350937,-0.0202201053440365,0.642667517357838,0.0649205230031023,0.994034836989548,52.9308992220089,22.4013664610035,782578.50801484,0
E9,p2,0.030029887225705,0.0109446001872478,0.0221561847454143,0.00787370248029074,0.0521860719711193,0.00921764677601939,0.994034836989548,52.9308992220089,22.4013664610035,782578.50801484,0
E9,p3,0.01,0.173119260852386,0.350461621330323,-0.340461621330323,0.360461621330323,0.954239580747244,0.994034836989548,52.9308992220089,22.4013664610035,782578.50801484,0
E9,p5,0.268476122074028,0.0888281533520845,0.179823195237037,0.0886529268369907,0.448299317311065,0.00447246627928721,0.994034836989548,52.9308992220089,22.4013664610035,782578.50801484,0
E9,p7,0.0333139346485079,0.0036119529569705,0.00731201648641566,0.0260019181620922,0.0406259511349236,3.07442394491427e-11,0.994034836989548,52.9308992220089,22.4013664610035,782578.50801484,0
E9,p9,0.0168979406529437,0.00178082835466946,0.0036050985281218,0.0132928421248219,0.0205030391810655,1.43766133054539e-11,0.994034836989548,52.9308992220089,22.4013664610035,782578.50801484,0
E10,p1,0.337782204416572,0.0712935908050954,0.144326329150163,0.193455875266409,0.482108533566735,3.00013472426209e-05,0.997996303039583,25.7939442832017,-9.22792476857845,277872.315570169,0
E10,p2,0.0256437615317723,0.00434553135693948,0.00879706831808475,0.0168466932136876,0.034440829849857,7.77867411955872e-07,0.997996303039583,25.7939442832017,-9.22792476857845,277872.315570169,0
E10,p3,0.01,0.0791385590288085,0.160207637038323,-0.150207637038323,0.170207637038323,0.900112682239139,0.997996303039583,25.7939442832017,-9.22792476857845,277872.315570169,0
E10,p5,0.104901964536113,0.02867992434251,0.058059471460414,0.046842493075699,0.162961435996527,0.000768363777130219,0.997996303039583,25.7939442832017,-9.22792476857845,277872.315570169,0
E10,p7,0.0477946805988797,0.00412848586547182,0.0083576826918542,0.0394369979070255,0.0561523632907339,5.01346465550202e-14,0.997996303039583,25.7939442832017,-9.22792476857845,277872.315570169,0
E10,p9,0.0232807408974108,0.00199481753438898,0.00403829697468631,0.0192424439227245,0.0273190378720971,3.93974326890706e-14,0.997996303039583,25.7939442832017,-9.22792476857845,277872.315570169,0
