Experiment,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,RSS_global,AIC,cond_JTJ,used_pinv
E9,p1,0.31028801202774,0.352977224984102,0.714565034251659,-0.404277022223918,1.0248530462794,0.384894067676567,0.975771935454976,214.983771697442,84.0706783491484,948940.623867011,0
E9,p2,0.032273456454277,0.0241293231348719,0.0488472609333807,-0.0165738044791037,0.0811207173876578,0.189003734886839,0.975771935454976,214.983771697442,84.0706783491484,948940.623867011,0
E9,p3,0.00999999977648258,0.374610688622966,0.758359691787376,-0.748359692010894,0.768359691563859,0.978843195033971,0.975771935454976,214.983771697442,84.0706783491484,948940.623867011,0
E9,p5,0.25903245806694,0.173902456516044,0.352047118061035,-0.0930146599940945,0.611079576127975,0.14460230642731,0.975771935454976,214.983771697442,84.0706783491484,948940.623867011,0
E9,p7,0.0340210981667042,0.00745162160767675,0.0150850192942611,0.018936078872443,0.0491061174609653,5.10497649146493e-05,0.975771935454976,214.983771697442,84.0706783491484,948940.623867011,0
E9,p9,0.0172398053109646,0.00367289347239053,0.00743538411017775,0.00980442120078683,0.0246751894211423,3.43874202227335e-05,0.975771935454976,214.983771697442,84.0706783491484,948940.623867011,0
E10,p1,0.332761913537979,0.0871683708420804,0.176463141210422,0.156298772327557,0.509225054748401,0.000483410671598748,0.997109280997751,37.2127354362458,6.89857271546699,287528.119663716,0
E10,p2,0.0262223109602928,0.00549300672103716,0.0111200107483969,0.015102300211896,0.0373423217086897,2.68467385957032e-05,0.997109280997751,37.2127354362458,6.89857271546699,287528.119663716,0
E10,p3,0.00999999977648258,0.0966724527493603,0.195703149156861,-0.185703149380378,0.205703148933343,0.918156122035933,0.997109280997751,37.2127354362458,6.89857271546699,287528.119663716,0
E10,p5,0.105047553777695,0.0342604893742617,0.0693567347420235,0.0356908190356712,0.174404288519718,0.00398070035959734,0.997109280997751,37.2127354362458,6.89857271546699,287528.119663716,0
E10,p7,0.0479577071964741,0.00497866289440854,0.0100787761075257,0.0378789310889484,0.0580364833039998,9.5607029638315e-12,0.997109280997751,37.2127354362458,6.89857271546699,287528.119663716,0
E10,p9,0.0233534146100283,0.00240415457702973,0.00486695649488123,0.018486458115147,0.0282203711049095,7.60459138738055e-12,0.997109280997751,37.2127354362458,6.89857271546699,287528.119663716,0
