Experiment,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,RSS_global,AIC,cond_JTJ,used_pinv
E7,p3,0.00999999977648258,0.294628951131706,0.596445129190531,-0.586445129414049,0.606445128967014,0.973101863673915,0.984314132478031,63.710678018023,30.5574222242149,108260.693179466,0
E7,p5,0.311532825231552,0.171849124343799,0.347890364394969,-0.0363575391634165,0.659423189626521,0.0777640644437155,0.984314132478031,63.710678018023,30.5574222242149,108260.693179466,0
E7,p7,0.113484241068363,0.0321737956628201,0.0651324441707092,0.048351796897654,0.178616685239072,0.001115567798304,0.984314132478031,63.710678018023,30.5574222242149,108260.693179466,0
E7,p9,0.0618512593209743,0.0174439489747881,0.0353134285001393,0.0265378308208351,0.0971646878211136,0.00105848339269492,0.984314132478031,63.710678018023,30.5574222242149,108260.693179466,0
E8,p1,0.313327193260193,0.648974769941979,1.31378073679666,-1.00045354353646,1.62710793005685,0.63200527784689,0.792842362475759,2340.08271923012,189.115354922179,192535.17025006,0
E8,p2,0.0335366912186146,0.0620063304889067,0.12552525356734,-0.091988562348725,0.159061944785954,0.591761283692411,0.792842362475759,2340.08271923012,189.115354922179,192535.17025006,0
E8,p3,0.00999999977648258,0.890018246326557,1.80174774363865,-1.79174774386216,1.81174774341513,0.991094159917505,0.792842362475759,2340.08271923012,189.115354922179,192535.17025006,0
E8,p5,0.647180795669556,1.96435878720493,3.97663646464685,-3.3294556689773,4.62381726031641,0.743615996790679,0.792842362475759,2340.08271923012,189.115354922179,192535.17025006,0
E8,p7,0.112465143203735,0.140014864764149,0.283445275089468,-0.170980131885732,0.395910418293203,0.426833552486266,0.792842362475759,2340.08271923012,189.115354922179,192535.17025006,0
E8,p9,0.06020462885499,0.0742007084701487,0.150211481185102,-0.0900068523301125,0.210416110040093,0.422203398648024,0.792842362475759,2340.08271923012,189.115354922179,192535.17025006,0
E9,p1,0.464788973331451,2.2273511789592,4.50903672766745,-4.044247754336,4.9738257009989,0.835817739817188,0.780234813725169,2195.63132059127,186.311822054282,1968404.26304057,0
E9,p2,0.0649602636694908,0.168090825017074,0.340282085171712,-0.275321821502221,0.405242348841203,0.701312115978941,0.780234813725169,2195.63132059127,186.311822054282,1968404.26304057,0
E9,p3,0.00999999977648258,2.32538878821825,4.70750349169535,-4.69750349191886,4.71750349147183,0.996591319997677,0.780234813725169,2195.63132059127,186.311822054282,1968404.26304057,0
E9,p5,0.927981078624725,2.36803715172197,4.79384058987268,-3.86585951124795,5.7218216684974,0.697337714335119,0.780234813725169,2195.63132059127,186.311822054282,1968404.26304057,0
E9,p7,0.0519746877253056,0.0439255315721414,0.0889225897613741,-0.0369479020360685,0.14089727748668,0.244061777054752,0.780234813725169,2195.63132059127,186.311822054282,1968404.26304057,0
E9,p9,0.0262010004371405,0.0216753639564696,0.043879480294145,-0.0176784798570045,0.0700804807312855,0.234210908826397,0.780234813725169,2195.63132059127,186.311822054282,1968404.26304057,0
E10,p1,0.490249246358871,1.2240515022267,2.4779627174354,-1.98771347107653,2.96821196379427,0.691021234921028,0.716668460659952,4109.41643041153,213.891524003551,203115.66149457,0
E10,p2,0.0428002066910267,0.0803589536722147,0.162678196832104,-0.119877990141077,0.205478403523131,0.597402638960134,0.716668460659952,4109.41643041153,213.891524003551,203115.66149457,0
E10,p3,0.00999999977648258,1.43301050633563,2.90097810585039,-2.8909781060739,2.91097810562687,0.994468662111378,0.716668460659952,4109.41643041153,213.891524003551,203115.66149457,0
E10,p5,0.315033048391342,1.31254885752402,2.65711624702095,-2.3420831986296,2.97214929541229,0.811607736362366,0.716668460659952,4109.41643041153,213.891524003551,203115.66149457,0
E10,p7,0.0937070399522781,0.148218859247916,0.30005339364317,-0.206346353690892,0.393760433595448,0.531028397888749,0.716668460659952,4109.41643041153,213.891524003551,203115.66149457,0
E10,p9,0.0467262007296085,0.0735109496110872,0.148815137376312,-0.102088936646703,0.19554133810592,0.528823415783299,0.716668460659952,4109.41643041153,213.891524003551,203115.66149457,0
