Experiment,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,RSS_global,AIC,cond_JTJ,used_pinv
E3,p7,0.301519945779023,0.10029044573405,0.203027393040141,0.098492552738882,0.504547338819164,0.00466575998102342,0.985844548439027,19.0492098111228,-22.5649462989553,11516.6630171571,0
E3,p9,0.152765927853888,0.0508436951455327,0.102927679724336,0.0498382481295523,0.255693607578224,0.00468865565746784,0.985844548439027,19.0492098111228,-22.5649462989553,11516.6630171571,0
E4,p1,0.420249811924597,0.131245728364982,0.265693086540445,0.154556725384152,0.685942898465042,0.00275841647676182,0.989858543496824,42.107149664819,12.3354986675055,23891.7871484898,0
E4,p2,0.0537591531280398,0.0159725472939956,0.0323347315247726,0.0214244216032672,0.0860938846528124,0.0017568017425124,0.989858543496824,42.107149664819,12.3354986675055,23891.7871484898,0
E4,p3,0.01,0.179922948989007,0.364234967887178,-0.354234967887178,0.374234967887178,0.955968122305535,0.989858543496824,42.107149664819,12.3354986675055,23891.7871484898,0
E4,p5,0.67045059062772,0.330101493596784,0.668255537135954,0.0021950534917663,1.33870612776367,0.0492890807240948,0.989858543496824,42.107149664819,12.3354986675055,23891.7871484898,0
E4,p7,0.286311617988768,0.0979187433751499,0.198226132626247,0.0880854853625206,0.484537750615015,0.00579696458164899,0.989858543496824,42.107149664819,12.3354986675055,23891.7871484898,0
E4,p9,0.149782659029465,0.050951343651284,0.103145602731133,0.0466370562983324,0.252928261760598,0.00556288386809641,0.989858543496824,42.107149664819,12.3354986675055,23891.7871484898,0
E5,p1,0.461715606881912,0.12544694957473,0.253954072599642,0.20776153428227,0.715669679481554,0.000719337789538794,0.993063096107899,31.5784359210732,-0.325196498355011,65476.3236207131,0
E5,p2,0.0514524399295588,0.0146503346979413,0.0296580520618695,0.0217943878676893,0.0811104919914283,0.00116468387173036,0.993063096107899,31.5784359210732,-0.325196498355011,65476.3236207131,0
E5,p3,0.01,0.179724622452538,0.3638334768042,-0.3538334768042,0.3738334768042,0.955919584435825,0.993063096107899,31.5784359210732,-0.325196498355011,65476.3236207131,0
E5,p5,1,0.629283785475808,1.27391842276166,-0.273918422761657,2.27391842276166,0.120322664774562,0.993063096107899,31.5784359210732,-0.325196498355011,65476.3236207131,0
E5,p7,0.564777507123021,0.258635215337261,0.523579620510867,0.0411978866121543,1.08835712763389,0.0352289871634878,0.993063096107899,31.5784359210732,-0.325196498355011,65476.3236207131,0
E5,p9,0.289201916483344,0.132378896746311,0.267987065998338,0.021214850485006,0.557188982481682,0.0351524526936073,0.993063096107899,31.5784359210732,-0.325196498355011,65476.3236207131,0
E6,p1,0.349285443903273,0.158362878821607,0.32058888766676,0.0286965562365128,0.669874331570033,0.03353353857628,0.979843784989914,93.3668354759968,47.3735192492343,54608.812473716,0
E6,p2,0.0375899305536664,0.01770340026187,0.0358386601715273,0.00175127038213907,0.0734285907251937,0.0402979380370624,0.979843784989914,93.3668354759968,47.3735192492343,54608.812473716,0
E6,p3,0.01,0.226029761742361,0.457573330541649,-0.447573330541649,0.467573330541649,0.964943207443651,0.979843784989914,93.3668354759968,47.3735192492343,54608.812473716,0
E6,p5,1,0.662635104316306,1.34143463798113,-0.341434637981129,2.34143463798113,0.139537139813534,0.979843784989914,93.3668354759968,47.3735192492343,54608.812473716,0
E6,p7,0.222546815946084,0.104893682677166,0.21234615904289,0.0102006569031941,0.434892974988974,0.0404473473234193,0.979843784989914,93.3668354759968,47.3735192492343,54608.812473716,0
E6,p9,0.124659925092427,0.0581813686894566,0.117782023223347,0.00687790186908041,0.242441948315774,0.0386121077537075,0.979843784989914,93.3668354759968,47.3735192492343,54608.812473716,0
E7,p1,0.519644187782122,0.228992190001899,0.463570453021266,0.0560737347608562,0.983214640803388,0.029013195105261,0.987106837839279,52.3676552734737,21.9306483163991,79684.3441768794,0
E7,p2,0.0607724205424369,0.02010381522882,0.0406980462215877,0.0200743743208492,0.101470466764025,0.00446643485563403,0.987106837839279,52.3676552734737,21.9306483163991,79684.3441768794,0
