Experiment,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,RSS_global,AIC,cond_JTJ,used_pinv
E3,p5,0.213268878446816,0.0473726817276068,0.0959009804182264,0.11736789802859,0.309169858865042,6.20618474325002e-05,0.995551792496862,5.24093436938552,-79.3480825451136,28600.2799037827,0
E3,p7,0.145832592726617,0.0174256066830762,0.0352762964718449,0.110556296254772,0.181108889198462,3.76303672664785e-10,0.995551792496862,5.24093436938552,-79.3480825451136,28600.2799037827,0
E3,p9,0.0759321435118054,0.00905932989399756,0.0183396545663619,0.0575924889454435,0.0942717980781673,3.62229392185336e-10,0.995551792496862,5.24093436938552,-79.3480825451136,28600.2799037827,0
E4,p1,0.296760801263867,0.0261428337697518,0.0529234001116063,0.243837401152261,0.349684201375473,8.98482823019331e-14,0.999449096381924,1.99921613658082,-121.752846053031,29509.4121863629,0
E4,p2,0.0360194915224307,0.00295555324882002,0.0059832047480423,0.0300362867743884,0.042002696270473,1.06619738724157e-14,0.999449096381924,1.99921613658082,-121.752846053031,29509.4121863629,0
E4,p3,0.0100000000000222,0.0356324415730448,0.0721341067664062,-0.062134106766384,0.0821341067664284,0.780506464959857,0.999449096381924,1.99921613658082,-121.752846053031,29509.4121863629,0
E4,p5,0.239836899031651,0.0212937604694779,0.0431069644221504,0.196729934609501,0.282943863453801,1.13122754281624e-13,0.999449096381924,1.99921613658082,-121.752846053031,29509.4121863629,0
E4,p7,0.140002918358307,0.00748997136152661,0.0151626543121422,0.124840264046165,0.155165572670449,9.3636963091687e-21,0.999449096381924,1.99921613658082,-121.752846053031,29509.4121863629,0
E4,p9,0.0729647665089545,0.00388571203705716,0.007866212770461,0.0650985537384935,0.0808309792794155,8.00166181434482e-21,0.999449096381924,1.99921613658082,-121.752846053031,29509.4121863629,0
E5,p1,0.15844944537146,0.0506070670897234,0.102448651269138,0.0560007941023225,0.260898096640598,0.00334452143278688,0.994969017958816,20.099857619857,-20.2027134383008,13871.9989864061,0
E5,p2,0.0100000000000222,0.00665868724119955,0.0134798075903995,-0.00347980759037727,0.0234798075904217,0.141414305229816,0.994969017958816,20.099857619857,-20.2027134383008,13871.9989864061,0
E5,p3,0.205449434322855,0.0723154168720239,0.146394907876586,0.0590545264462687,0.351844342199441,0.00718988833818299,0.994969017958816,20.099857619857,-20.2027134383008,13871.9989864061,0
E5,p5,0.23234385461894,0.0766079344128079,0.155084655334639,0.0772591992843008,0.387428509953579,0.00434969720309864,0.994969017958816,20.099857619857,-20.2027134383008,13871.9989864061,0
E5,p7,0.15482671141483,0.0261825223536786,0.0530037454492817,0.101822965965548,0.207830456864112,7.48498661614112e-07,0.994969017958816,20.099857619857,-20.2027134383008,13871.9989864061,0
E5,p9,0.0756074593920927,0.0127431035343643,0.0257970644250932,0.0498103949669995,0.101404523817186,7.03010454133031e-07,0.994969017958816,20.099857619857,-20.2027134383008,13871.9989864061,0
E6,p1,0.146005276730482,0.0831851040402939,0.168399439143581,-0.0223941624130991,0.314404715874063,0.0872874762754794,0.987458305203838,51.0157079587676,20.7798040955954,35491.0615730462,0
E6,p2,0.0100000000000222,0.0118393703465277,0.0239675522339031,-0.0139675522338809,0.0339675522339253,0.403598701933777,0.987458305203838,51.0157079587676,20.7798040955954,35491.0615730462,0
E6,p3,0.245236893437086,0.120238870493271,0.243410867701945,0.0018260257351409,0.488647761139031,0.0483893174572585,0.987458305203838,51.0157079587676,20.7798040955954,35491.0615730462,0
E6,p5,0.566188121238874,0.271201069693589,0.549017862734385,0.0171702585044889,1.11520598397326,0.0435808339381587,0.987458305203838,51.0157079587676,20.7798040955954,35491.0615730462,0
