Experiment,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,RSS_global,AIC,cond_JTJ,used_pinv
E3,p9,0.0769347575746877,0.00675914897829752,0.0136831817446771,0.0632515758300106,0.0906179393193648,8.29290305706507e-14,0.997754439110699,2.64574825589532,-109.424101151745,24900.4721434936,0
E4,p1,0.301663258820608,0.0190865753987487,0.0386387518462927,0.263024506974315,0.340302010666901,2.7010136527619e-18,0.999740891428113,0.940298849101744,-154.942604927572,36563.1608340211,0
E4,p2,0.0383922238363411,0.00216607085946058,0.00438498120651179,0.0340072426298293,0.0427772050428529,5.76333905685977e-20,0.999740891428113,0.940298849101744,-154.942604927572,36563.1608340211,0
E4,p3,0.0100000000000222,0.0253787951299439,0.0513766847481759,-0.0413766847481537,0.0613766847481981,0.695761630135112,0.999740891428113,0.940298849101744,-154.942604927572,36563.1608340211,0
E4,p5,0.222300446558521,0.0134666235173482,0.0272617540561194,0.195038692502402,0.24956220061464,6.35052709760509e-19,0.999740891428113,0.940298849101744,-154.942604927572,36563.1608340211,0
E4,p7,0.130077147612458,0.00465065651587556,0.00941476190909765,0.12066238570336,0.139491909521556,5.87989120363131e-27,0.999740891428113,0.940298849101744,-154.942604927572,36563.1608340211,0
E4,p9,0.0688501828305336,0.00245047780161546,0.00496073296038616,0.0638894498701474,0.0738109157909198,4.98842798021258e-27,0.999740891428113,0.940298849101744,-154.942604927572,36563.1608340211,0
E5,p1,0.257971780082587,0.0326491934119915,0.0660948365996688,0.191876943482918,0.324066616682256,1.53620424162264e-09,0.999067533331845,3.72540532082156,-94.3663447198159,23063.8531138078,0
E5,p2,0.0290551400060902,0.00379618641977078,0.00768497763330584,0.0213701623727844,0.036740117639396,3.26574784900133e-09,0.999067533331845,3.72540532082156,-94.3663447198159,23063.8531138078,0
E5,p3,0.0800986294904316,0.0431897006455497,0.0874329779279558,-0.00733434843752423,0.167531607418387,0.0714288742367154,0.999067533331845,3.72540532082156,-94.3663447198159,23063.8531138078,0
E5,p5,0.202085087222822,0.0293225681811418,0.0593604358968143,0.142724651326008,0.261445523119636,3.44638581046183e-08,0.999067533331845,3.72540532082156,-94.3663447198159,23063.8531138078,0
E5,p7,0.140693106299311,0.0106068421651254,0.0214724293766152,0.119220676922696,0.162165535675926,7.754270308207e-16,0.999067533331845,3.72540532082156,-94.3663447198159,23063.8531138078,0
E5,p9,0.0719320810069705,0.00541139371981361,0.0109547938650206,0.0609772871419499,0.0828868748719911,7.25125224618564e-16,0.999067533331845,3.72540532082156,-94.3663447198159,23063.8531138078,0
E6,p1,0.21312729409512,0.0560309610705049,0.113428750589509,0.0996985435056111,0.326556044684629,0.000503171493099357,0.996762930038603,13.167392324302,-38.8133598439631,44516.5020313445,0
E6,p2,0.0243053197568777,0.00693911799894007,0.0140475099797508,0.0102578097771269,0.0383528297366285,0.00119603229949844,0.996762930038603,13.167392324302,-38.8133598439631,44516.5020313445,0
E6,p3,0.152323768551583,0.0754865015238034,0.15281443313892,-0.000490664587336653,0.305138201690503,0.0507035470152423,0.996762930038603,13.167392324302,-38.8133598439631,44516.5020313445,0
E6,p5,0.519101485214361,0.125821734339285,0.25471278468973,0.264388700524631,0.773814269904091,0.000194139090031897,0.996762930038603,13.167392324302,-38.8133598439631,44516.5020313445,0
E6,p7,0.124442455327208,0.0168939704823036,0.0342000552496765,0.0902424000775315,0.158642510576884,7.9040269293206e-09,0.996762930038603,13.167392324302,-38.8133598439631,44516.5020313445,0
E6,p9,0.0716086710873833,0.00959565564891033,0.019425389294563,0.0521832817928203,0.0910340603819463,5.87058196780828e-09,0.996762930038603,13.167392324302,-38.8133598439631,44516.5020313445,0
E7,p1,0.338527879608211,0.0432645802937209,0.0875845638507094,0.250943315757502,0.42611244345892,1.93943565876517e-09,0.999213634583387,2.79142302584219,-107.065807142128,158716.095281644,0
E7,p2,0.0394007637613557,0.00357151347062477,0.00723015102626576,0.0321706127350899,0.0466309147876215,2.07853663381956e-13,0.999213634583387,2.79142302584219,-107.065807142128,158716.095281644,0
E7,p3,0.0100000000000289,0.051582188354744,0.104422681067152,-0.0944226810671229,0.114422681067181,0.847313926835732,0.999213634583387,2.79142302584219,-107.065807142128,158716.095281644,0
E7,p5,0.153444221724749,0.0153594583209988,0.031093597785879,0.12235062393887,0.184537819510628,3.5083158063699e-12,0.999213634583387,2.79142302584219,-107.065807142128,158716.095281644,0
E7,p7,0.0725494115122873,0.0033770918410699,0.00683656501405663,0.0657128464982307,0.0793859765263439,7.39631990409576e-23,0.999213634583387,2.79142302584219,-107.065807142128,158716.095281644,0
E7,p9,0.0403172631062888,0.00186482217178524,0.00377513512129568,0.0365421279849931,0.0440923982275845,5.91260285977519e-23,0.999213634583387,2.79142302584219,-107.065807142128,158716.095281644,0
E8,p1,0.263488621190506,0.0429700803490172,0.0869883798813788,0.176500241309127,0.350477001071885,3.75331620368858e-07,0.998673644770533,13.3909874688164,-38.0724698583863,126258.463527534,0
E8,p2,0.0282064719161343,0.00499784655247977,0.0101176113929676,0.0180888605231667,0.0383240833091019,1.75429477248358e-06,0.998673644770533,13.3909874688164,-38.0724698583863,126258.463527534,0
E8,p3,0.0552096010421987,0.0539312832930531,0.10917817515074,-0.0539685741085411,0.164387776192938,0.312448754486694,0.998673644770533,13.3909874688164,-38.0724698583863,126258.463527534,0
E8,p5,0.503725989264437,0.124836138981293,0.252717551199033,0.251008438065404,0.75644354046347,0.000254426256956614,0.998673644770533,13.3909874688164,-38.0724698583863,126258.463527534,0
E8,p7,0.102010851091632,0.0099309679241454,0.0201041935076369,0.0819066575839951,0.122115044599269,1.61085872527135e-12,0.998673644770533,13.3909874688164,-38.0724698583863,126258.463527534,0
E8,p9,0.0539308636195862,0.00518947223030593,0.0105055372968145,0.0434253263227716,0.0644364009164008,1.15885942918592e-12,0.998673644770533,13.3909874688164,-38.0724698583863,126258.463527534,0
E9,p1,0.28387942535625,0.0816300706675794,0.165251438659169,0.118627986697081,0.449130864015419,0.00128366984515437,0.995822527477457,37.0681197992452,6.72724738413451,167750.907221223,0
